game_pk,at_bat_number,batter,description,des,first_pitch_events,events
745952,10,657041,ball,Lane Thomas walks.,,walk
745952,9,647304,hit_into_play,Josh Naylor pops out to third baseman Joey Ortiz.,field_out,field_out
745952,3,608070,ball,José Ramírez pops out to second baseman Brice Turang.,,field_out
745952,2,686823,ball,Will Brennan flies out to center fielder Garrett Mitchell.,,field_out
745952,1,680757,ball,"Steven Kwan grounds out, third baseman Joey Ortiz to first baseman Jake Bauers.",,field_out
745949,71,680757,ball,Steven Kwan lines out to right fielder Sal Frelick.,,field_out
745949,70,666310,foul,Bo Naylor flies out sharply to center fielder Garrett Mitchell.,,field_out
745949,69,682177,foul,Daniel Schneemann strikes out swinging.,,strikeout
745949,64,678877,swinging_strike,Jhonkensy Noel strikes out swinging.,,strikeout
745949,63,665926,ball,Andrés Giménez called out on strikes.,,strikeout
745949,62,681807,swinging_strike,David Fry homers (12) on a fly ball to center field.,,home_run
745949,61,647304,ball,"Josh Naylor grounds out, second baseman Brice Turang to first baseman Rhys Hoskins.",,field_out
745949,60,608070,ball,José Ramírez homers (32) on a fly ball to right field.    Will Brennan scores.,,home_run
745949,59,686823,called_strike,Will Brennan singles on a fly ball to left fielder Jackson Chourio.,,single
745949,55,680757,called_strike,Steven Kwan lines out to third baseman Joey Ortiz.,,field_out
745949,54,666310,ball,Bo Naylor walks.,,walk
745949,53,682177,ball,Daniel Schneemann called out on strikes.,,strikeout
745949,52,678877,called_strike,Jhonkensy Noel called out on strikes.,,strikeout
745949,48,665926,called_strike,"Andrés Giménez grounds out, shortstop Willy Adames to first baseman Rhys Hoskins.",,field_out
745949,47,681807,called_strike,David Fry flies out to left fielder Jackson Chourio.,,field_out
745949,46,647304,hit_into_play,"Josh Naylor grounds out sharply, second baseman Brice Turang to first baseman Rhys Hoskins.",field_out,field_out
745949,42,608070,called_strike,José Ramírez flies out to center fielder Garrett Mitchell.,,field_out
745949,41,686823,ball,Will Brennan singles on a sharp line drive to right fielder Sal Frelick.,,single
745949,40,680757,called_strike,Steven Kwan flies out to left fielder Jackson Chourio.,,field_out
745949,39,666310,ball,Bo Naylor strikes out on a foul tip.,,strikeout
745949,33,682177,ball,Daniel Schneemann strikes out swinging.,,strikeout
745949,32,678877,foul,Jhonkensy Noel pops out to second baseman Brice Turang.,,field_out
745949,31,665926,called_strike,"Andrés Giménez reaches on a fielder's choice, fielded by shortstop Willy Adames.  Fielding error by shortstop Willy Adames.  Throwing error by shortstop Willy Adames.",,fielders_choice
745949,30,681807,hit_into_play,David Fry pops out to second baseman Brice Turang.,field_out,field_out
745949,29,647304,foul,Josh Naylor singles on a ground ball to left fielder Jackson Chourio.,,single
745949,22,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
745949,21,686823,ball,Will Brennan singles on a line drive to right fielder Sal Frelick.,,single
745949,20,680757,ball,Steven Kwan flies out to center fielder Garrett Mitchell.,,field_out
745949,19,666310,ball,Bo Naylor flies out to right fielder Sal Frelick.,,field_out
745949,14,682177,called_strike,Daniel Schneemann strikes out swinging.,,strikeout
745949,13,678877,called_strike,Jhonkensy Noel walks.   Andrés Giménez to 2nd.,,walk
745949,12,665926,hit_into_play,Andrés Giménez singles on a ground ball to left fielder Jackson Chourio.,single,single
745949,11,681807,foul,David Fry lines out to center fielder Garrett Mitchell.,,field_out
745949,10,647304,called_strike,"Josh Naylor grounds out, first baseman Rhys Hoskins to pitcher Aaron Civale.",,field_out
745949,3,608070,ball,José Ramírez flies out to left fielder Jackson Chourio.,,field_out
745949,2,686823,hit_into_play,"Will Brennan bunt grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",field_out,field_out
745949,1,680757,ball,"Steven Kwan grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",,field_out
746598,64,677587,hit_into_play,Brayan Rocchio flies out to left fielder Ian Happ.,field_out,field_out
746598,63,678877,called_strike,"Jhonkensy Noel grounds out, second baseman Nico Hoerner to first baseman David Bote.   Andrés Giménez to 3rd.",,field_out
746598,62,665926,ball,Andrés Giménez doubles (18) on a line drive to center fielder Mike Tauchman.   José Ramírez scores.    Lane Thomas scores.,,double
746598,61,657041,swinging_strike,Lane Thomas hit by pitch.,,hit_by_pitch
746598,60,647304,called_strike,"Josh Naylor grounds out, first baseman David Bote to pitcher Julian Merryweather.   José Ramírez to 3rd.",,field_out
746598,59,608070,foul,José Ramírez walks.,,walk
746598,54,686823,ball,"Will Brennan grounds into a double play, second baseman Nico Hoerner to shortstop Dansby Swanson to first baseman Michael Busch.   Steven Kwan out at 2nd.    Will Brennan out at 1st.",,grounded_into_double_play
746598,53,680757,ball,Steven Kwan singles on a line drive to left fielder Ian Happ.   Austin Hedges to 2nd.,,single
746598,52,595978,called_strike,Austin Hedges walks.,,walk
746598,51,677587,called_strike,Brayan Rocchio lines out to left fielder Ian Happ.,,field_out
746598,47,678877,ball,Jhonkensy Noel strikes out swinging.,,strikeout
746598,46,665926,foul_bunt,"Andrés Giménez grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",,field_out
746598,45,657041,called_strike,Lane Thomas strikes out swinging.,,strikeout
746598,39,647304,called_strike,"Josh Naylor grounds out, first baseman Michael Busch to pitcher Jameson Taillon.",,field_out
746598,38,608070,hit_into_play,José Ramírez grounds out to first baseman Michael Busch.   Will Brennan scores.,field_out,field_out
746598,37,686823,foul,Will Brennan triples (2) on a ground ball to right fielder Seiya Suzuki.   Steven Kwan scores.,,triple
746598,36,680757,called_strike,Steven Kwan singles on a sharp line drive to right fielder Seiya Suzuki.,,single
746598,35,595978,hit_into_play,Austin Hedges bunt pops out softly to catcher Miguel Amaya in foul territory.,field_out,field_out
746598,31,677587,hit_into_play,"Brayan Rocchio grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",field_out,field_out
746598,30,678877,called_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746598,29,665926,ball,Andrés Giménez singles on a line drive to right fielder Seiya Suzuki.   Josh Naylor scores.,,single
746598,28,657041,ball,"Lane Thomas lines out, pitcher Jameson Taillon to first baseman Michael Busch.",,field_out
746598,27,647304,hit_into_play,Josh Naylor doubles (19) on a sharp line drive to right fielder Seiya Suzuki.   José Ramírez scores.,double,double
746598,26,608070,ball,José Ramírez walks.,,walk
746598,21,686823,called_strike,Will Brennan strikes out swinging.,,strikeout
746598,20,680757,ball,Steven Kwan flies out to right fielder Seiya Suzuki.,,field_out
746598,19,595978,swinging_strike,Austin Hedges strikes out swinging.,,strikeout
746598,14,677587,called_strike,Brayan Rocchio grounds out to first baseman Michael Busch.,,field_out
746598,13,678877,swinging_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746598,12,665926,ball,Andrés Giménez singles on a ground ball to shortstop Dansby Swanson.   Lane Thomas to 2nd.,,single
746598,11,657041,called_strike,Lane Thomas walks.,,walk
746598,10,647304,ball,Josh Naylor flies out to left fielder Ian Happ.,,field_out
746598,6,608070,hit_into_play,José Ramírez flies out to left fielder Ian Happ.,field_out,field_out
746598,5,686823,foul,Will Brennan flies out to left fielder Ian Happ.,,field_out
746598,4,680757,ball,Steven Kwan flies out to left fielder Ian Happ.,,field_out
746601,62,682177,called_strike,Daniel Schneemann strikes out swinging.,,strikeout
746601,61,647304,ball,Josh Naylor flies out to right fielder Seiya Suzuki.,,field_out
746601,60,608070,called_strike,José Ramírez grounds out to first baseman Michael Busch.,,field_out
746601,56,686823,called_strike,Will Brennan called out on strikes.,,strikeout
746601,55,680757,called_strike,"Steven Kwan grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",,field_out
746601,54,677587,ball,Brayan Rocchio flies out to right fielder Seiya Suzuki.,,field_out
746601,49,666310,ball,Bo Naylor flies out to right fielder Seiya Suzuki.,,field_out
746601,48,678877,called_strike,Jhonkensy Noel homers (9) on a fly ball to left field.,,home_run
746601,47,665926,ball,"Andrés Giménez grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",,field_out
746601,46,681807,called_strike,David Fry called out on strikes.,,strikeout
746601,40,647304,foul,Josh Naylor pops out to first baseman Patrick Wisdom.,,field_out
746601,39,608070,ball,José Ramírez walks.,,walk
746601,38,686823,ball,"Will Brennan grounds out, shortstop Dansby Swanson to first baseman Patrick Wisdom.",,field_out
746601,37,680757,called_strike,Steven Kwan lines out to center fielder Pete Crow-Armstrong.,,field_out
746601,33,677587,ball,"Brayan Rocchio grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",,field_out
746601,32,666310,ball,"Bo Naylor lines out, pitcher Javier Assad to first baseman Patrick Wisdom.",,field_out
746601,31,678877,called_strike,"Jhonkensy Noel grounds out, third baseman Isaac Paredes to first baseman Patrick Wisdom.",,field_out
746601,27,665926,ball,"Andrés Giménez grounds out, shortstop Dansby Swanson to first baseman Patrick Wisdom.",,field_out
746601,26,681807,ball,David Fry strikes out swinging.,,strikeout
746601,25,647304,ball,Josh Naylor flies out to center fielder Pete Crow-Armstrong.   José Ramírez to 3rd.,,field_out
746601,24,608070,called_strike,José Ramírez doubles (27) on a fly ball to left fielder Ian Happ.,,double
746601,19,686823,hit_into_play,Will Brennan flies out to right fielder Seiya Suzuki.,field_out,field_out
746601,18,680757,called_strike,Steven Kwan called out on strikes.,,strikeout
746601,17,677587,hit_into_play,Brayan Rocchio singles on a soft bunt ground ball to pitcher Javier Assad.   Andrés Giménez scores.    Jhonkensy Noel to 2nd.,single,single
746601,16,666310,called_strike,Bo Naylor flies out to center fielder Pete Crow-Armstrong.   Andrés Giménez to 3rd.,,field_out
746601,15,678877,ball,"Guardians challenged (force play), call on the field was overturned: Jhonkensy Noel singles on a ground ball to third baseman Isaac Paredes.   Andrés Giménez to 2nd.",,single
746601,14,665926,ball,Andrés Giménez singles on a soft ground ball to third baseman Isaac Paredes.,,single
746601,9,681807,foul,David Fry lines out to shortstop Dansby Swanson.,,field_out
746601,8,647304,blocked_ball,Josh Naylor walks.   Will Brennan to 2nd.,,walk
746601,7,608070,ball,José Ramírez flies out to center fielder Pete Crow-Armstrong.,,field_out
746601,6,686823,ball,Will Brennan singles on a ground ball to right fielder Seiya Suzuki.,,single
746601,5,680757,ball,Steven Kwan flies out to center fielder Pete Crow-Armstrong.,,field_out
746603,75,665926,hit_into_play,"Andrés Giménez grounds into a double play, second baseman Nico Hoerner to shortstop Dansby Swanson to first baseman Patrick Wisdom.   Josh Naylor out at 2nd.    Andrés Giménez out at 1st.",grounded_into_double_play,grounded_into_double_play
746603,74,678877,called_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746603,73,647304,hit_into_play,Josh Naylor singles on a ground ball to left fielder Ian Happ.   José Ramírez scores.    Will Brennan to 2nd.,single,single
746603,72,686823,foul,"Will Brennan singles on a ground ball to left fielder Ian Happ, deflected by shortstop Dansby Swanson.   José Ramírez to 3rd.",,single
746603,71,608070,called_strike,José Ramírez doubles (26) on a line drive to right fielder Seiya Suzuki.,,double
746603,64,657041,hit_into_play,"Lane Thomas grounds into a double play, shortstop Dansby Swanson to second baseman Nico Hoerner to first baseman Patrick Wisdom.   Steven Kwan out at 2nd.    Lane Thomas out at 1st.",grounded_into_double_play,grounded_into_double_play
746603,63,680757,called_strike,Steven Kwan walks.,,walk
746603,62,595978,foul,Austin Hedges called out on strikes.,,strikeout
746603,53,671289,ball,Tyler Freeman pops out to first baseman Michael Busch in foul territory.,,field_out
746603,52,665926,foul,Andrés Giménez lines out to left fielder Ian Happ.,,field_out
746603,51,678877,hit_into_play,Jhonkensy Noel homers (8) on a fly ball to left center field.,home_run,home_run
746603,50,647304,ball,Josh Naylor strikes out on a foul tip.,,strikeout
746603,46,681807,ball,"David Fry singles on a line drive to left fielder Ian Happ.   José Ramírez scores.  David Fry out at 2nd on the throw, left fielder Ian Happ to second baseman Nico Hoerner.",,single
746603,45,608070,hit_into_play,José Ramírez singles on a line drive to right fielder Seiya Suzuki.,single,single
746603,44,657041,foul,Lane Thomas flies out to center fielder Pete Crow-Armstrong.,,field_out
746603,43,680757,hit_into_play,Steven Kwan homers (13) on a fly ball to right field.    Austin Hedges scores.,home_run,home_run
746603,42,595978,hit_into_play,Austin Hedges singles on a ground ball to left fielder Ian Happ.,single,single
746603,41,671289,foul,"Tyler Freeman grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",,field_out
746603,37,665926,ball,"Andrés Giménez grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",,field_out
746603,36,678877,foul,Jhonkensy Noel homers (7) on a fly ball to left field.   José Ramírez scores.    Josh Naylor scores.,,home_run
746603,35,647304,called_strike,Josh Naylor singles on a line drive to right fielder Seiya Suzuki.   Steven Kwan scores.    José Ramírez to 3rd.,,single
746603,34,681807,hit_into_play,David Fry flies out to left fielder Ian Happ.,field_out,field_out
746603,33,608070,called_strike,José Ramírez reaches on a fielding error by third baseman Isaac Paredes.   Steven Kwan to 2nd.,,field_error
746603,32,657041,swinging_strike,Lane Thomas strikes out swinging.,,strikeout
746603,31,680757,called_strike,Steven Kwan walks.,,walk
746603,24,595978,foul,"Austin Hedges singles on a ground ball to left fielder Ian Happ.  Austin Hedges out at 2nd on the throw, left fielder Ian Happ to second baseman Nico Hoerner.",,single
746603,23,671289,called_strike,Tyler Freeman called out on strikes.,,strikeout
746603,22,665926,called_strike,"Andrés Giménez grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",,field_out
746603,14,678877,ball,"Jhonkensy Noel grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",,field_out
746603,13,647304,ball,"Josh Naylor grounds out, pitcher Shota Imanaga to first baseman Michael Busch.",,field_out
746603,12,681807,foul,David Fry flies out to right fielder Seiya Suzuki.,,field_out
