pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2024-05-01,93.4,-1.7,7.03,"Verlander, Justin",671289,434378,field_out,hit_into_play,,,,,6.0,Tyler Freeman flies out to right fielder Kyle Tucker.,R,R,R,HOU,CLE,X,9.0,fly_ball,0,0,2024,-0.76,1.57,0.58,2.39,,,,0,3,Top,161.98,92.02,,,,,7.455176236066903,-135.46209698592975,-9.477362016649533,-11.059513075106684,32.71435863020404,-10.915534606455592,3.24,1.45,281.0,91.7,48.0,92.0,2429.0,5.9,746399,605170,572138,514888,608324,665161,694388,643289,663656,54.64,0.003,0.004,0.0,1.0,0.0,0.0,3.0,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213.0,0.025,-0.228,76.1,7.4,0.006,0.228,91.7,0,0,0.5,0.5,41,25,41,25,1,0,6.0,1.0,6.0,2.0,1.09,0.76,0.76,54.8
SI,2024-04-30,95.2,2.93,5.72,"Hader, Josh",665926,623352,field_out,hit_into_play,,,,,3.0,Andrés Giménez bunt pops out softly to catcher Yainer Diaz in foul territory.,R,L,L,HOU,CLE,X,2.0,popup,0,0,2024,0.53,1.67,0.41,3.22,,,680757.0,0,9,Top,125.14,209.15,,,,,-7.916960553231679,-138.34039622523977,-4.691951981965429,8.644979065355693,33.881277057979986,-9.931182556762614,3.21,1.47,12.0,39.7,88.0,96.2,2316.0,7.1,746398,673237,572138,514888,608324,665161,694388,676694,663656,53.36,0.017,0.024,0.0,1.0,0.0,0.0,1.0,76,1,Sinker,8,8,8,8,8,8,8,8,Strategic,Standard,151.0,0.08,-0.042,,,0.027,0.042,88.0,0,0,0.418,0.582,30,25,30,26,1,4,2.0,2.0,3.0,1.0,0.87,0.53,0.53,33.9
FF,2024-04-30,96.9,-0.84,6.35,"Brown, Hunter",671289,686613,field_out,hit_into_play,,,,,4.0,Tyler Freeman flies out to right fielder Kyle Tucker.,R,R,R,HOU,CLE,X,9.0,fly_ball,0,0,2024,-0.41,1.5,-0.58,2.49,,,,2,4,Top,158.56,118.72,,,,,1.6428050338079077,-140.97444525270072,-8.24354866463545,-5.867950234744646,33.53771560262484,-10.56335808480969,3.23,1.44,219.0,71.0,45.0,97.6,2318.0,6.8,746398,673237,572138,514888,608324,665161,694388,676694,663656,53.71,0.263,0.261,0.0,1.0,0.0,0.0,3.0,27,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,194.0,0.013,-0.099,74.2,6.6,0.324,0.099,88.0,0,0,0.546,0.454,25,25,26,25,2,1,9.0,2.0,5.0,1.0,0.94,0.41,0.41,68.4
FF,2024-04-28,92.9,1.57,6.45,"Matzek, Tyler",647304,554431,field_out,hit_into_play,,,,,12.0,Josh Naylor flies out to right fielder Ronald Acuña Jr.,R,L,L,ATL,CLE,X,9.0,fly_ball,0,0,2024,0.6,1.48,0.4,3.36,,,,0,8,Top,193.16,73.71,,,,,-4.291905642715498,-135.17797232900676,-5.351626447835421,8.252766695680428,30.91368418772564,-13.047785542514028,3.15,1.44,350.0,94.6,26.0,92.7,2471.0,6.3,747125,644433,621566,645277,663586,606115,672284,671739,660670,54.23,0.211,0.299,0.0,1.0,0.0,0.0,5.0,58,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shade,Standard,157.0,0.011,-0.228,71.8,6.9,0.511,0.228,94.6,-2,2,0.13,0.87,33,27,34,27,1,3,2.0,1.0,6.0,2.0,1.17,0.6,0.6,54.6
SI,2024-04-28,89.7,-0.83,6.65,"Elder, Bryce",680757,693821,field_out,hit_into_play,,,,,7.0,Steven Kwan flies out to left fielder Jarred Kelenic.,R,L,R,ATL,CLE,X,7.0,fly_ball,0,0,2024,-1.51,0.72,-0.42,1.87,,,677587.0,0,5,Top,74.09,101.49,,,,,4.180704152822178,-130.33953354870616,-7.279267023303092,-18.083157644497025,29.031072439717693,-22.64437940484114,3.22,1.46,274.0,80.0,38.0,89.1,1915.0,6.1,747125,644433,621566,645277,663586,606115,672284,671739,660670,54.36,0.014,0.013,0.0,1.0,0.0,0.0,3.0,34,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,214.0,0.034,-0.369,74.9,6.9,0.015,0.369,88.0,-1,1,0.319,0.681,25,26,25,27,3,2,6.0,1.0,6.0,2.0,2.14,1.51,-1.51,51.5
SL,2024-04-28,84.2,-0.62,6.72,"Elder, Bryce",681807,693821,field_out,hit_into_play,,,,,6.0,"David Fry grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",R,R,R,ATL,CLE,X,6.0,ground_ball,0,0,2024,0.14,0.01,0.72,2.14,680757.0,665926.0,608070.0,2,3,Top,121.49,152.38,,,,,2.8440479502198097,-122.71054990719036,-4.359390148393485,0.8960266178562599,21.33523820908544,-31.47714157337164,3.33,1.54,3.0,61.5,-35.0,84.4,2551.0,6.0,747125,644433,621566,645277,663586,606115,672284,671739,660670,54.45,0.109,0.084,0.0,1.0,0.0,0.0,2.0,22,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,146.0,0.069,-0.81,71.1,9.0,0.116,0.81,88.0,-1,1,0.361,0.639,25,28,25,29,2,1,6.0,1.0,6.0,2.0,3.16,-0.14,-0.14,57.2
FF,2024-04-27,92.6,1.66,6.52,"Lee, Dylan",647304,669276,double,hit_into_play,,,,,3.0,Josh Naylor doubles (7) on a line drive to right fielder Ronald Acuña Jr.  Steven Kwan scores.    José Ramírez to 3rd.,R,L,L,ATL,CLE,X,9.0,line_drive,0,0,2024,0.89,1.67,0.7,2.92,680757.0,,608070.0,1,11,Top,207.41,123.32,,,,,-4.388195815676666,-134.59984953598484,-7.016780592253596,11.753831276854823,31.46318471103403,-10.529043015685344,3.15,1.45,200.0,93.6,14.0,92.7,2219.0,6.6,747131,644433,621566,645277,663586,606115,672284,671739,660670,53.91,0.966,0.95,1.25,1.0,1.0,1.0,4.0,76,1,4-Seam Fastball,2,2,2,2,3,2,3,2,Standard,Standard,145.0,-0.244,1.29,69.7,7.3,1.184,-1.29,93.6,0,0,0.49,0.51,29,27,30,27,1,4,6.0,1.0,4.0,1.0,1.01,0.89,0.89,46.1
SL,2024-04-27,84.0,-2.66,5.8,"Jiménez, Joe",672356,641729,force_out,hit_into_play,,,,,6.0,"Gabriel Arias grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies.   Bo Naylor out at 2nd.    Gabriel Arias to 1st.",R,R,R,ATL,CLE,X,6.0,ground_ball,0,0,2024,0.58,-0.12,0.55,2.26,,,666310.0,0,8,Top,97.27,139.96,,,,,6.423243163617093,-122.1665038544662,-1.5662408581230054,4.584437195899301,24.104353621532866,-33.31339576218932,3.45,1.57,116.0,72.1,9.0,85.8,2191.0,7.5,747131,518595,621566,645277,663586,606115,672284,671739,660670,53.01,0.246,0.221,0.0,1.0,0.0,0.0,2.0,49,1,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,103.0,0.065,-0.529,75.3,8.4,0.263,0.529,88.0,0,0,0.432,0.568,29,24,29,24,1,2,3.0,1.0,2.0,3.0,3.36,-0.58,-0.58,33.1
CU,2024-04-27,80.9,-2.44,5.61,"Morton, Charlie",671289,450203,field_out,hit_into_play,,,,,9.0,Tyler Freeman lines out sharply to center fielder Michael Harris II.,R,R,R,ATL,CLE,X,8.0,line_drive,0,0,2024,0.98,-0.74,0.42,1.72,,,,1,7,Top,109.11,55.61,,,,,4.507418523371057,-117.77798170965308,-0.6533056854937814,8.292216772263437,22.150012631560124,-39.17036081721686,3.23,1.43,357.0,101.0,19.0,80.8,3055.0,6.2,747131,518595,621566,645277,663586,606115,672284,671739,660670,54.31,0.406,0.49,0.0,1.0,0.0,0.0,5.0,43,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,62.0,0.028,-0.162,75.9,7.8,0.753,0.162,101.0,0,0,0.539,0.461,40,25,41,25,3,2,7.0,1.0,6.0,1.0,4.22,-0.98,-0.98,22.5
FF,2024-04-27,93.3,-2.43,5.61,"Morton, Charlie",647304,450203,double,hit_into_play,,,,,8.0,"Josh Naylor doubles (6) on a line drive to right fielder Ronald Acuña Jr. José Ramírez out at home on the throw, right fielder Ronald Acuña Jr.  to first baseman Matt Olson to catcher Travis d'Arnaud.",R,L,R,ATL,CLE,X,9.0,line_drive,0,0,2024,-1.21,0.8,0.09,1.95,,,608070.0,2,6,Top,208.58,100.32,,,,,9.150482967187315,-135.4211122382847,-5.363760944979188,-16.903529440106286,31.18224299072156,-21.30164969708516,3.15,1.45,279.0,97.6,20.0,93.2,2193.0,6.5,747131,518595,621566,645277,663586,606115,672284,671739,660670,53.99,0.297,0.354,1.25,1.0,1.0,1.0,4.0,38,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,239.0,0.035,0.728,66.1,8.3,0.554,-0.728,97.6,0,0,0.539,0.461,40,27,41,27,3,2,7.0,1.0,6.0,1.0,1.84,1.21,-1.21,21.5
FC,2024-04-27,87.6,-2.48,5.63,"Morton, Charlie",680757,450203,field_out,hit_into_play,,,,,5.0,Steven Kwan flies out to right fielder Ronald Acuña Jr.,R,L,R,ATL,CLE,X,9.0,fly_ball,0,0,2024,-0.01,0.72,0.13,2.62,,,,0,6,Top,190.77,65.37,,,,,6.348451927221674,-127.44287093929763,-2.6601065776714217,-1.3861834684905614,25.035369641562163,-23.93625054708431,3.23,1.48,365.0,98.3,26.0,88.1,2491.0,6.5,747131,518595,621566,645277,663586,606115,672284,671739,660670,54.01,0.383,0.603,0.0,1.0,0.0,0.0,6.0,35,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,231.0,0.033,-0.228,70.4,6.8,1.062,0.228,98.3,0,0,0.5,0.5,40,26,41,27,3,2,7.0,1.0,6.0,1.0,2.24,0.01,-0.01,24.5
FF,2024-04-26,94.4,3.39,5.39,"Sale, Chris",647304,519242,field_out,hit_into_play,,,,,3.0,Josh Naylor flies out to left fielder Adam Duvall.,R,L,L,ATL,CLE,X,7.0,fly_ball,0,0,2024,0.98,1.14,0.6,2.72,,,,2,6,Top,49.13,104.98,,,,,-9.445042080342068,-137.0310710203921,-3.7118552537288463,14.498312458671029,32.23542009320731,-17.248280385059402,3.16,1.46,301.0,90.8,37.0,94.2,2238.0,6.4,747129,518595,621566,645277,663586,606115,594807,671739,660670,54.07,0.011,0.015,0.0,1.0,0.0,0.0,3.0,47,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Infield shade,Standard,115.0,0.009,-0.099,68.4,6.7,0.03,0.099,90.8,3,-3,0.909,0.091,35,27,35,27,3,2,7.0,1.0,5.0,1.0,1.45,0.98,0.98,14.8
SI,2024-04-26,94.1,3.33,5.08,"Sale, Chris",672356,519242,field_out,hit_into_play,,,,,8.0,Gabriel Arias flies out to right fielder Ronald Acuña Jr.  in foul territory.,R,R,L,ATL,CLE,X,9.0,fly_ball,0,0,2024,1.27,0.16,0.16,2.09,,,,2,4,Top,216.77,115.45,,,,,-11.068142518023896,-136.7102156466078,-2.419497879947698,18.33590909899096,28.311439185702337,-29.81925788333155,3.44,1.57,303.0,92.4,38.0,94.6,1956.0,6.5,747129,518595,621566,645277,663586,606115,594807,671739,660670,53.98,0.029,0.052,0.0,1.0,0.0,0.0,3.0,27,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,106.0,0.011,-0.099,75.8,7.5,0.101,0.099,92.4,-1,1,0.41,0.59,35,24,35,24,2,1,7.0,1.0,5.0,1.0,2.41,1.27,-1.27,9.9
SL,2024-04-26,77.1,3.29,5.34,"Sale, Chris",647304,519242,field_out,hit_into_play,,,,,8.0,Josh Naylor grounds out to first baseman Matt Olson.,R,L,L,ATL,CLE,X,3.0,ground_ball,0,0,2024,-0.83,-0.45,0.06,1.97,,,,2,3,Top,126.0,204.5,,,,,-5.342403274980192,-112.06601746198528,0.6898372939548023,-5.890702784721104,21.948736563001724,-36.33866851119056,3.16,1.46,2.0,83.6,-45.0,76.5,2422.0,6.1,747129,518595,621566,645277,663586,606115,594807,671739,660670,54.37,0.111,0.085,0.0,1.0,0.0,0.0,2.0,20,1,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,305.0,0.01,-0.099,56.7,7.0,0.119,0.099,88.0,-1,1,0.42,0.58,35,27,35,27,2,1,7.0,1.0,5.0,1.0,4.32,-0.83,-0.83,13.5
FC,2024-04-25,92.6,-2.15,6.39,"Jansen, Kenley",686823,445276,field_out,hit_into_play,,,,,8.0,"Will Brennan grounds out, shortstop David Hamilton to first baseman Connor Wong.",R,L,R,CLE,BOS,X,6.0,ground_ball,0,0,2024,0.81,1.53,-0.04,1.73,,,,1,8,Bot,119.79,146.83,,,,,3.639638418407048,-134.59777870035907,-9.549850647301236,9.151451242787044,28.547015722215875,-11.758525194374975,3.29,1.49,85.0,102.4,2.0,93.8,2630.0,7.0,746646,624512,657136,665839,678882,666152,608701,680776,677800,53.51,0.523,0.471,0.0,1.0,0.0,0.0,4.0,70,1,Cutter,6,4,6,4,4,6,6,4,Standard,Standard,177.0,-0.005,-0.162,69.5,6.7,0.569,0.162,102.4,2,2,0.937,0.937,36,26,37,26,1,3,5.0,1.0,3.0,2.0,1.13,-0.81,0.81,58.0
FF,2024-04-25,95.1,2.33,5.86,"Booser, Cam",686823,592155,field_out,hit_into_play,,,,,5.0,Will Brennan flies out to left fielder Rob Refsnyder.,R,L,L,CLE,BOS,X,7.0,fly_ball,0,0,2024,0.76,1.45,0.27,2.11,,,665926.0,2,5,Bot,75.86,123.65,,,,,-7.097754286294312,-138.14397501397158,-7.414468563353911,11.27348120133794,31.451000682282515,-12.057737451118053,3.29,1.49,226.0,92.8,51.0,95.1,2131.0,6.4,746646,624512,657136,665839,678882,666152,608701,680776,677800,54.07,0.003,0.003,0.0,1.0,0.0,0.0,3.0,49,1,4-Seam Fastball,5,2,5,2,2,5,5,2,Standard,Standard,148.0,-0.009,-0.228,71.9,6.9,0.005,0.228,92.8,3,3,0.881,0.881,32,26,32,26,1,2,2.0,1.0,2.0,2.0,1.08,0.76,0.76,43.1
SI,2024-04-25,91.7,2.96,5.08,"Bernardino, Brennan",686823,657514,double,hit_into_play,,,,,8.0,Will Brennan doubles (4) on a fly ball to center fielder Jarren Duran.,R,L,L,CLE,BOS,X,8.0,fly_ball,0,0,2024,1.48,0.38,-0.22,1.98,,,,2,3,Bot,42.31,81.87,,,,,-11.130097669672864,-133.01463395565082,-2.678248733629589,20.132917155712388,31.914531082131614,-27.29142705892472,3.28,1.48,355.0,97.7,25.0,90.5,2220.0,6.0,746646,624512,666915,666152,622569,678882,608701,680776,677800,54.52,0.377,0.565,1.25,1.0,1.0,1.0,5.0,32,1,Sinker,5,2,5,2,2,5,5,2,Standard,Standard,127.0,0.012,0.237,70.3,6.9,0.984,-0.237,97.7,3,3,0.829,0.829,32,26,32,26,1,1,2.0,1.0,2.0,2.0,2.38,1.48,1.48,19.8
SI,2024-04-25,89.7,3.02,5.21,"Bernardino, Brennan",647304,657514,field_out,hit_into_play,,,,,3.0,Josh Naylor lines out sharply to center fielder Jarren Duran.,R,L,L,CLE,BOS,X,8.0,line_drive,0,0,2024,1.32,0.31,0.39,2.78,,,,2,2,Bot,118.45,65.68,,,,,-9.166440363609688,-130.31719072007047,-0.6591806356105773,16.95160854523691,26.930923167814168,-28.753229370310667,3.16,1.45,332.0,104.3,18.0,88.6,2100.0,5.7,746646,624512,666915,666152,622569,678882,608701,680776,677800,54.85,0.5,0.612,0.0,1.0,0.0,0.0,5.0,23,1,Sinker,5,0,5,0,0,5,5,0,Infield shade,Standard,126.0,-0.003,-0.099,70.6,6.9,0.966,0.099,104.3,5,5,0.917,0.917,32,27,32,27,1,1,2.0,1.0,2.0,1.0,2.53,1.32,1.32,20.2
FC,2024-04-25,89.1,-0.9,5.78,"Anderson, Chase",677587,502624,field_out,hit_into_play,,,,,5.0,Brayan Rocchio lines out to third baseman Pablo Reyes.,R,L,R,CLE,BOS,X,5.0,line_drive,0,0,2024,0.38,0.73,-0.13,2.42,,,672356.0,1,2,Bot,109.64,172.26,,,,,1.0892100979597736,-129.9020506508153,-3.7839287755675,4.160348222898659,25.352976871830126,-23.3267414686676,3.06,1.39,109.0,90.6,5.0,88.8,2434.0,5.9,746646,624512,666915,666152,622569,678882,608701,680776,677800,54.64,0.451,0.407,0.0,1.0,0.0,0.0,4.0,19,1,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,188.0,-0.024,-0.301,59.6,6.0,0.5,0.301,90.6,1,1,0.662,0.662,36,23,37,23,1,0,4.0,1.0,9.0,1.0,2.11,-0.38,0.38,44.1
FC,2024-04-23,88.1,2.5,5.66,"Booser, Cam",647304,592155,field_out,hit_into_play,,,,,4.0,"Josh Naylor grounds out, first baseman Connor Wong to pitcher Cam Booser.",R,L,L,CLE,BOS,X,3.0,ground_ball,0,0,2024,-0.29,0.2,-0.73,2.21,,,,0,8,Bot,148.94,157.01,,,,,-7.264791642594269,-128.02056871326985,-2.6396449044070467,-1.5547188706792905,28.50075860952992,-29.619924644376727,3.16,1.46,5.0,69.2,-22.0,88.1,1959.0,6.6,746647,624512,657136,665839,678882,666152,677800,680776,608701,53.95,0.029,0.048,0.0,1.0,0.0,0.0,2.0,59,1,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,250.0,-0.005,-0.228,57.0,8.2,0.029,0.228,88.0,2,2,0.942,0.942,32,27,32,27,1,3,2.0,2.0,2.0,1.0,2.76,-0.29,-0.29,36.1
FC,2024-04-23,88.5,3.19,5.11,"Bernardino, Brennan",677587,657514,sac_fly,hit_into_play,,,,,4.0,Brayan Rocchio out on a sacrifice fly to left fielder Wilyer Abreu.   Tyler Freeman scores.,R,R,L,CLE,BOS,X,7.0,fly_ball,0,0,2024,-0.22,0.73,-0.46,2.17,671289.0,664314.0,681807.0,0,7,Bot,52.8,84.08,,,,,-8.3752618162153,-128.60944705534803,-2.5616564476503654,-0.5965428242077291,28.04231264403214,-23.700868911304457,3.06,1.39,335.0,92.2,28.0,87.6,2111.0,5.9,746647,657136,666915,665839,622569,678882,677800,680776,608701,54.59,0.117,0.161,0.0,1.0,0.0,0.0,3.0,51,1,Cutter,1,1,1,1,1,2,2,1,Standard,Standard,141.0,-0.002,-0.452,71.4,7.4,0.272,0.452,92.2,0,0,0.824,0.824,32,23,32,23,1,2,5.0,2.0,2.0,1.0,2.2,-0.22,0.22,19.8
ST,2024-04-23,83.7,-2.71,5.65,"Houck, Tanner",608070,656557,field_out,hit_into_play,,,,,8.0,José Ramírez lines out to first baseman Bobby Dalbec.,R,L,R,CLE,BOS,X,3.0,line_drive,0,0,2024,1.28,0.1,-0.08,1.67,,680757.0,,1,6,Bot,155.13,162.86,,,,,3.509499752587963,-121.90776028347882,-3.007585955592967,12.172605337333332,22.35649240493407,-30.836161172443475,3.37,1.58,151.0,106.6,7.0,83.3,2445.0,5.8,746647,657136,666915,665839,622569,678882,677800,680776,608701,54.67,0.677,0.651,0.0,1.0,0.0,0.0,4.0,41,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,62.0,-0.052,-0.321,71.1,7.6,0.796,0.321,106.6,0,0,0.606,0.606,28,31,28,32,3,2,6.0,3.0,5.0,1.0,3.13,-1.28,1.28,19.9
SI,2024-04-23,92.1,-2.33,5.81,"Houck, Tanner",671289,656557,force_out,hit_into_play,,,,,4.0,"Tyler Freeman grounds into a force out, third baseman Pablo Reyes to second baseman Enmanuel Valdez.   Will Brennan out at 2nd.    Tyler Freeman to 1st.",R,R,R,CLE,BOS,X,5.0,ground_ball,0,0,2024,-1.48,-0.08,-0.67,2.2,,,686823.0,1,2,Bot,105.4,168.45,,,,,7.392457888199984,-134.00558947016455,-3.197925627480972,-19.38654684194888,26.81375897299246,-32.68292121613989,3.21,1.46,40.0,101.4,-1.0,92.0,2164.0,6.1,746647,657136,666915,665839,622569,678882,677800,680776,608701,54.43,0.394,0.355,0.0,1.0,0.0,0.0,4.0,13,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,245.0,-0.029,-0.369,72.9,7.1,0.42,0.369,101.4,0,0,0.553,0.553,28,25,28,25,1,0,6.0,2.0,5.0,1.0,2.75,1.48,1.48,26.5
SL,2024-04-21,80.9,-0.34,6.33,"Jiménez, Dany",672356,666204,field_out,hit_into_play,,,,,5.0,Gabriel Arias flies out to left fielder Seth Brown.,R,R,R,CLE,OAK,X,7.0,fly_ball,0,0,2024,-0.09,0.03,-0.11,2.41,,,,1,8,Bot,50.45,99.15,,,,,0.7024204892495091,-117.84074231245675,-2.098191179132059,-1.023977065640235,25.021741790942126,-31.650562702609395,3.44,1.56,309.0,87.2,34.0,79.7,2256.0,5.7,746652,669127,676116,680869,647351,669397,664913,671732,663527,54.8,0.023,0.028,0.0,1.0,0.0,0.0,3.0,70,1,Slider,6,2,6,2,2,6,6,2,Standard,Standard,123.0,0.0,-0.162,69.2,8.4,0.049,0.162,88.0,4,4,0.988,0.988,30,24,31,24,1,3,1.0,1.0,3.0,4.0,3.47,0.09,0.09,67.9
FF,2024-04-21,90.1,-1.02,6.77,"Stripling, Ross",681807,548389,field_out,hit_into_play,,,,,6.0,"David Fry grounds out, shortstop Nick Allen to first baseman Ryan Noda.",R,R,R,CLE,OAK,X,6.0,ground_ball,0,0,2024,-0.31,1.55,0.37,2.38,,,,0,4,Bot,112.25,148.65,,,,,4.076893550222736,-130.99700663973184,-8.220819268383897,-4.350968210531045,26.6053310635221,-12.77363374201026,3.4,1.58,56.0,103.2,2.0,89.8,2018.0,6.0,746652,668832,676116,680869,647351,669397,664913,668709,671732,54.46,0.549,0.522,0.0,1.0,0.0,0.0,4.0,29,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,203.0,-0.02,-0.228,73.5,7.9,0.628,0.228,103.2,1,1,0.69,0.69,34,28,35,29,2,1,6.0,1.0,5.0,2.0,1.25,0.31,0.31,61.3
FF,2024-04-21,91.6,-1.11,6.73,"Stripling, Ross",647304,548389,field_out,hit_into_play,,,,,4.0,Josh Naylor flies out to left fielder Seth Brown.,R,L,R,CLE,OAK,X,7.0,fly_ball,0,0,2024,-0.58,1.54,-0.83,2.58,,,,2,1,Bot,54.19,124.04,,,,,1.959531065154839,-133.31602430578036,-7.948449178125236,-7.386041306825204,27.65202464526871,-12.300671723013007,3.16,1.46,257.0,89.2,43.0,91.6,2053.0,6.2,746652,668832,676116,680869,647351,669397,664913,668709,671732,54.27,0.006,0.009,0.0,1.0,0.0,0.0,3.0,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,205.0,-0.01,-0.099,72.5,7.6,0.017,0.099,89.2,0,0,0.51,0.51,34,27,35,27,1,0,6.0,1.0,5.0,2.0,1.17,0.58,-0.58,60.3
SI,2024-04-20,87.8,2.09,5.15,"McFarland, T.J.",680757,519008,single,hit_into_play,,,,,4.0,Steven Kwan singles on a line drive to left fielder Brent Rooker.,R,L,L,CLE,OAK,X,7.0,line_drive,0,0,2024,1.39,0.01,-0.45,2.14,,,,2,8,Bot,86.53,94.97,,,,,-8.911688573495438,-127.5940250236567,-1.1998284370259409,16.946977085085035,24.49201993995392,-32.03461402408228,3.22,1.51,246.0,82.6,20.0,87.1,2012.0,5.8,746651,669127,676116,680869,663527,680474,667670,668709,671732,54.71,0.774,0.739,0.9,1.0,1.0,0.0,4.0,71,1,Sinker,6,3,6,3,3,6,6,3,Standard,Standard,104.0,0.002,0.128,61.7,6.3,0.908,-0.128,88.0,3,3,0.97,0.97,35,26,35,27,1,4,3.0,1.0,1.0,1.0,2.94,1.39,1.39,11.9
CH,2024-04-20,84.6,1.86,4.72,"Wood, Alex",608070,622072,field_out,hit_into_play,,,,,5.0,José Ramírez flies out to right fielder Tyler Nevin.,R,R,L,CLE,OAK,X,9.0,fly_ball,0,0,2024,1.2,-0.25,-0.13,2.67,,680757.0,,1,5,Bot,184.05,136.89,,,,,-7.074400968116186,-122.89310656088448,2.165921957809568,13.622139065827252,26.10823009763652,-35.44734193498932,3.38,1.61,213.0,75.0,51.0,84.5,1490.0,6.5,746651,669127,676116,680869,680474,669397,667670,665923,663527,54.0,0.106,0.123,0.0,1.0,0.0,0.0,3.0,43,1,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,88.0,-0.046,-0.321,72.1,6.9,0.162,0.321,88.0,0,0,0.593,0.593,33,31,33,32,3,2,6.0,1.0,5.0,3.0,3.47,1.2,-1.2,20.6
CH,2024-04-20,84.6,2.02,4.77,"Wood, Alex",672356,622072,single,hit_into_play,,,,,7.0,Gabriel Arias singles on a sharp ground ball to shortstop Nick Allen.,R,R,L,CLE,OAK,X,6.0,ground_ball,0,0,2024,1.46,0.29,-0.48,1.74,,,,1,4,Bot,104.51,150.64,,,,,-8.682738478896356,-122.93232757583218,-1.291825648172368,16.552356602156223,24.245606390617475,-29.21255060003085,3.44,1.56,8.0,106.5,-11.0,84.1,1667.0,6.0,746651,669127,676116,680869,680474,669397,667670,665923,663527,54.5,0.291,0.284,0.9,1.0,1.0,0.0,2.0,32,1,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,94.0,0.016,0.266,76.0,7.7,0.291,-0.266,106.5,2,2,0.779,0.779,33,24,33,24,2,1,6.0,2.0,5.0,1.0,2.9,1.46,-1.46,21.0
SL,2024-04-19,84.6,1.37,6.6,"Muller, Kyle",647304,666205,home_run,hit_into_play,,,,,3.0,Josh Naylor homers (5) on a line drive to right field.,R,L,L,CLE,OAK,X,,line_drive,0,0,2024,-0.09,0.21,0.32,2.85,,,,1,8,Bot,231.39,97.63,,,,,-2.282918048288665,-123.39712044750328,-2.95131779214602,-0.5075387826085376,21.376805160092967,-29.64712922665755,3.18,1.48,359.0,103.8,21.0,85.6,1965.0,6.5,746650,669127,676116,680869,647351,669397,664913,668709,667670,53.98,0.649,0.916,2.0,1.0,0.0,3.0,6.0,62,1,Slider,7,1,7,1,1,8,8,1,Infield shade,Standard,237.0,0.001,1.0,,,1.563,-1.0,103.8,6,6,0.998,0.998,26,27,27,27,1,3,6.0,1.0,5.0,1.0,2.92,-0.09,-0.09,56.7
