game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746264,43,Lane Thomas,foul,Lane Thomas flies out to center fielder Kyle Isbel.,,field_out
746264,35,Andres Gimenez,hit_into_play,Andrés Giménez singles on a fly ball to left fielder MJ Melendez.   Brayan Rocchio scores.,single,single
746264,27,Kyle Manzardo,swinging_strike,Kyle Manzardo doubles (11) on a sharp line drive to right fielder Tommy Pham.,,double
746265,56,Jhonkensy Noel,swinging_strike,Jhonkensy Noel flies out to right fielder Tommy Pham.,,field_out
746265,53,Andres Gimenez,hit_into_play,Andrés Giménez flies out to right fielder Tommy Pham.,field_out,field_out
746265,48,Bryan Rocchio,foul,"Brayan Rocchio grounds out sharply, first baseman Yuli Gurriel to pitcher Steven Cruz.",,field_out
746265,43,Lane Thomas,hit_into_play,"Lane Thomas grounds out, third baseman Paul DeJong to first baseman Yuli Gurriel.",field_out,field_out
746265,41,Jhonkensy Noel,foul,Jhonkensy Noel flies out to center fielder Kyle Isbel.,,field_out
746265,4,Josh Naylor,foul,Josh Naylor flies out to center fielder Kyle Isbel.,,field_out
746265,1,Steven Kwan,hit_into_play,Steven Kwan pops out to first baseman Yuli Gurriel in foul territory.,field_out,field_out
746592,65,Andres Gimenez,hit_into_play,Andrés Giménez pops out to first baseman Rowdy Tellez.,field_out,field_out
746592,56,Jhonkensy Noel,foul,Jhonkensy Noel lines out sharply to center fielder Michael A.   Taylor.,,field_out
746592,54,Jose Ramirez,foul,José Ramírez homers (34) on a fly ball to left field.,,home_run
746592,46,Steven Kwan,hit_into_play,"Steven Kwan bunt lines into a double play, pitcher Ryan Borucki to third baseman Jared Triolo.   Lane Thomas out at 3rd.",double_play,double_play
746592,44,Bryan Rocchio,foul_bunt,Brayan Rocchio singles on a line drive to center fielder Michael A.   Taylor.   Lane Thomas to 3rd.,,single
746592,43,Lane Thomas,hit_into_play,Lane Thomas singles on a fly ball to right fielder Bryan De La Cruz.,single,single
746592,42,Kyle Manzardo,hit_into_play,Kyle Manzardo homers (2) on a fly ball to right center field.,home_run,home_run
746592,38,Jhonkensy Noel,swinging_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746592,37,Josh Naylor,swinging_strike,Josh Naylor singles on a ground ball to center fielder Michael A.   Taylor.,,single
746592,31,Steven Kwan,hit_into_play,Steven Kwan flies out to left fielder Bryan Reynolds.,field_out,field_out
746592,30,Austin Hedges,foul,Austin Hedges strikes out swinging.,,strikeout
746592,27,Kyle Manzardo,swinging_strike,Kyle Manzardo homers (1) on a fly ball to right center field.,,home_run
746592,22,Josh Naylor,foul,Josh Naylor singles on a sharp line drive to center fielder Michael A.   Taylor.,,single
746592,6,Jose Ramirez,hit_into_play,José Ramírez singles on a sharp line drive to right fielder Bryan De La Cruz.,single,single
746590,70,Josh Naylor,hit_into_play,Josh Naylor pops out to second baseman Nick Gonzales in foul territory.,field_out,field_out
746590,51,David Fry,swinging_strike_blocked,David Fry walks.,,walk
746590,50,Jhonkensy Noel,hit_into_play,Jhonkensy Noel lines out to right fielder Bryan De La Cruz.,field_out,field_out
746590,41,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out, first baseman Connor Joe to pitcher Luis L.   Ortiz.",field_out,field_out
746590,33,Will Brennan,hit_into_play,"Will Brennan grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",field_out,field_out
746590,28,Josh Naylor,hit_into_play,Josh Naylor lines out to left fielder Bryan Reynolds.,field_out,field_out
746590,27,Jose Ramirez,foul,José Ramírez strikes out on a foul tip.,,strikeout
746590,20,Bryan Rocchio,hit_into_play,Brayan Rocchio grounds out softly to first baseman Connor Joe.,field_out,field_out
746590,19,Bo Naylor,swinging_strike,Bo Naylor strikes out swinging.,,strikeout
746590,11,Josh Naylor,foul,Josh Naylor flies out to left fielder Bryan Reynolds.,,field_out
746590,6,Andres Gimenez,foul_bunt,Andrés Giménez flies out to right fielder Bryan De La Cruz.,,field_out
746593,81,Jhonkensy Noel,swinging_strike_blocked,Jhonkensy Noel strikes out swinging.,,strikeout
746593,77,Lane Thomas,swinging_strike,Lane Thomas singles on a ground ball to shortstop Isiah Kiner-Falefa.,,single
746593,70,Austin Hedges,swinging_strike,Austin Hedges strikes out swinging.,,strikeout
746593,63,Josh Naylor,hit_into_play,Josh Naylor pops out to second baseman Nick Gonzales.,field_out,field_out
746593,60,Lane Thomas,hit_into_play,"Lane Thomas pops into a force out, third baseman Jared Triolo to second baseman Nick Gonzales.   Steven Kwan out at 2nd.    Lane Thomas to 1st.",force_out,force_out
746593,53,Austin Hedges,foul,"Austin Hedges grounds out, shortstop Isiah Kiner-Falefa to first baseman Rowdy Tellez.",,field_out
746593,51,Andres Gimenez,hit_into_play,Andrés Giménez homers (6) on a fly ball to right field.,home_run,home_run
746593,34,Austin Hedges,foul_bunt,Austin Hedges out on a sacrifice bunt to first baseman Rowdy Tellez.   Andrés Giménez scores.    Brayan Rocchio to 2nd.,,sac_bunt
746593,25,David Fry,foul,David Fry doubles (16) on a sharp line drive to left fielder Bryan Reynolds.,,double
746593,15,Bryan Rocchio,foul_bunt,"Brayan Rocchio grounds out, shortstop Isiah Kiner-Falefa to first baseman Rowdy Tellez.",,field_out
746593,7,Jose Ramirez,hit_into_play,José Ramírez flies out to left fielder Bryan Reynolds.,field_out,field_out
746589,77,David Fry,hit_into_play,"David Fry grounds into a force out, third baseman Paul DeJong to second baseman Maikel Garcia.   Josh Naylor out at 2nd.",force_out,force_out
746589,68,Daniel Schneemann,swinging_strike_blocked,Daniel Schneemann strikes out swinging.,,strikeout
746589,67,Jhonkensy Noel,foul,Jhonkensy Noel singles on a line drive to left fielder MJ Melendez.   Josh Naylor scores.    Will Brennan to 2nd.,,single
746589,64,Josh Naylor,hit_into_play,Josh Naylor singles on a fly ball to center fielder Kyle Isbel.   Steven Kwan scores.    Andrés Giménez to 2nd.,single,single
746589,60,Bo Naylor,hit_into_play,Bo Naylor homers (11) on a fly ball to right center field.,home_run,home_run
746589,55,Daniel Schneemann,hit_into_play,"Daniel Schneemann grounds out softly, pitcher Michael Wacha to first baseman Vinnie Pasquantino.",field_out,field_out
746589,53,Will Brennan,foul,"Will Brennan strikes out swinging, catcher Freddy Fermin to first baseman Vinnie Pasquantino.",,strikeout
746589,52,David Fry,swinging_strike,David Fry called out on strikes.,,strikeout
746589,41,Steven Kwan,swinging_strike_blocked,Steven Kwan singles on a pop up to shortstop Bobby Witt Jr.  Jhonkensy Noel scores.,,single
746589,33,Will Brennan,foul,Will Brennan lines out to center fielder Kyle Isbel.,,field_out
746589,31,Josh Naylor,hit_into_play,Josh Naylor pops out to second baseman Michael Massey.,field_out,field_out
746589,11,Will Brennan,foul,Will Brennan pops out to third baseman Paul DeJong in foul territory.,,field_out
746594,72,David Fry,hit_into_play,David Fry pops out to second baseman Adam Frazier.,field_out,field_out
746594,71,Josh Naylor,hit_into_play,Josh Naylor lines out sharply to center fielder Kyle Isbel.,field_out,field_out
746594,62,Tyler Freeman,foul,Tyler Freeman flies out to center fielder Kyle Isbel.,,field_out
746594,55,Daniel Schneemann,swinging_strike,Daniel Schneemann called out on strikes.,,strikeout
746594,40,Andres Gimenez,hit_into_play,Andrés Giménez grounds out to first baseman Vinnie Pasquantino.,field_out,field_out
746594,39,Steven Kwan,foul,Steven Kwan strikes out swinging.,,strikeout
746594,38,Bryan Rocchio,foul,Brayan Rocchio called out on strikes.,,strikeout
746594,32,Bo Naylor,foul_tip,Bo Naylor lines out to first baseman Vinnie Pasquantino.,,field_out
746594,30,Daniel Schneemann,foul,Daniel Schneemann singles on a line drive to right fielder Adam Frazier.   David Fry to 2nd.,,single
746594,22,Andres Gimenez,foul,Andrés Giménez pops out to shortstop Bobby Witt Jr.,,field_out
746594,13,David Fry,foul,David Fry singles on a line drive to left fielder MJ Melendez.   Josh Naylor to 2nd.,,single
746594,5,Andres Gimenez,foul,Andrés Giménez pops out to third baseman Paul DeJong.,,field_out
746628,76,David Fry,swinging_strike,David Fry lines out to third baseman Maikel Garcia.,,field_out
746628,70,Steven Kwan,foul,Steven Kwan flies out to left fielder MJ Melendez.,,field_out
746628,69,Daniel Schneemann,foul,Daniel Schneemann strikes out on a foul tip.,,strikeout
746628,68,Will Brennan,hit_into_play,Will Brennan flies out to right fielder Adam Frazier.,field_out,field_out
746628,62,Andres Gimenez,foul,Andrés Giménez flies out to left fielder MJ Melendez.,,field_out
746628,53,Steven Kwan,hit_into_play,Steven Kwan singles on a bunt ground ball to third baseman Maikel Garcia.   Tyler Freeman to 2nd.,single,single
746628,52,Austin Hedges,swinging_strike,Austin Hedges strikes out swinging.,,strikeout
746628,51,Tyler Freeman,hit_into_play,"Tyler Freeman grounds into a force out, shortstop Bobby Witt Jr.  to second baseman Michael Massey.   Andrés Giménez out at 2nd.    Tyler Freeman to 1st.",force_out,force_out
746628,45,Jhonkensy Noel,swinging_strike,Jhonkensy Noel flies out to left fielder MJ Melendez.,,field_out
746628,20,Jose Ramirez,foul,José Ramírez flies out to left fielder MJ Melendez.,,field_out
746628,17,Austin Hedges,foul,Austin Hedges singles on a line drive to left fielder MJ Melendez.   Jhonkensy Noel to 3rd.    Tyler Freeman to 2nd.,,single
746628,7,Lane Thomas,swinging_strike,Lane Thomas singles on a ground ball to left fielder MJ Melendez.,,single
746596,75,Austin Hedges,hit_into_play,"Austin Hedges grounds into a force out, shortstop Bobby Witt Jr.  to second baseman Maikel Garcia.   Jhonkensy Noel out at 2nd.",force_out,force_out
746596,74,Daniel Schneemann,foul,Daniel Schneemann called out on strikes.,,strikeout
746596,68,Josh Naylor,hit_into_play,Josh Naylor flies out to left fielder MJ Melendez.,field_out,field_out
746596,57,Daniel Schneemann,hit_into_play,Daniel Schneemann singles on a line drive to center fielder Garrett Hampson.   Lane Thomas to 2nd.,single,single
746596,56,Lane Thomas,foul,Lane Thomas walks.,,walk
746596,45,Andres Gimenez,foul,Andrés Giménez pops out to third baseman Paul DeJong.,,field_out
746596,37,Bo Naylor,foul,Bo Naylor walks.,,walk
746596,36,Daniel Schneemann,foul,Daniel Schneemann homers (5) on a fly ball to right center field.,,home_run
746596,18,Bryan Rocchio,foul_tip,Brayan Rocchio flies out to center fielder Garrett Hampson.,,field_out
746595,63,Josh Naylor,foul,Josh Naylor flies out to right fielder Adolis García.,,field_out
746595,53,Will Brennan,hit_into_play,Will Brennan singles on a fly ball to left fielder Robbie Grossman.   Jhonkensy Noel to 3rd.,single,single
746595,52,Andres Gimenez,hit_into_play,"Andrés Giménez out on a sacrifice bunt, pitcher José Leclerc to first baseman Nathaniel Lowe.   Jhonkensy Noel to 2nd.",sac_bunt,sac_bunt
746595,51,Jhonkensy Noel,swinging_strike,Jhonkensy Noel strikes out swinging.   Jhonkensy Noel to 1st.  Wild pitch by pitcher José Leclerc.,,strikeout
746595,43,Lane Thomas,foul,Lane Thomas singles on a ground ball to third baseman Ezequiel Duran.,,single
746595,37,Austin Hedges,foul_bunt,Austin Hedges flies out to center fielder Wyatt Langford.,,field_out
746595,28,Josh Naylor,hit_into_play,"Josh Naylor grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",field_out,field_out
746595,20,Lane Thomas,swinging_strike,Lane Thomas called out on strikes.,,strikeout
746595,15,Austin Hedges,hit_into_play,Austin Hedges flies out to right fielder Adolis García.,field_out,field_out
746595,5,Lane Thomas,foul,"Lane Thomas reaches on a fielder's choice, fielded by pitcher Cody Bradford.   Steven Kwan to 3rd.  Steven Kwan advances to 3rd, on a throwing error by pitcher Cody Bradford.",,fielders_choice
746599,65,Bryan Rocchio,swinging_strike,Brayan Rocchio pops out to third baseman Josh Jung in foul territory.,,field_out
746599,56,Jhonkensy Noel,swinging_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746599,55,Will Brennan,foul,Will Brennan pops out to third baseman Josh Jung.,,field_out
746599,48,Steven Kwan,hit_into_play,Steven Kwan lines out to left fielder Wyatt Langford.,field_out,field_out
746599,39,Josh Naylor,hit_into_play,"Josh Naylor grounds out, first baseman Nathaniel Lowe to pitcher Walter Pennington.",field_out,field_out
746599,31,Bryan Rocchio,foul,Brayan Rocchio walks.,,walk
746599,28,Jhonkensy Noel,hit_into_play,Jhonkensy Noel homers (11) on a fly ball to left field.   Josh Naylor scores.    Will Brennan scores.,home_run,home_run
746599,27,Will Brennan,hit_into_play,Will Brennan doubles (10) on a ground ball to left fielder Wyatt Langford.   Josh Naylor to 3rd.,double,double
746599,16,Jhonkensy Noel,foul,Jhonkensy Noel singles on a ground ball to third baseman Josh Jung.,,single
746599,9,Andres Gimenez,hit_into_play,"Andrés Giménez singles on a ground ball to right fielder Adolis García, deflected by first baseman Nathaniel Lowe.",single,single
746597,69,Andres Gimenez,foul,Andrés Giménez walks.   Josh Naylor to 2nd.,,walk
746597,68,Will Brennan,swinging_strike,Will Brennan called out on strikes.,,strikeout
746597,54,Bo Naylor,swinging_strike,Bo Naylor flies out to center fielder Leody Taveras.,,field_out
746597,46,Will Brennan,hit_into_play,"Will Brennan grounds out softly, first baseman Nathaniel Lowe to pitcher Nathan Eovaldi.",field_out,field_out
746597,45,Josh Naylor,hit_into_play,Josh Naylor pops out to third baseman Josh Jung in foul territory.,field_out,field_out
746597,43,Daniel Schneemann,foul,Daniel Schneemann singles on a ground ball to left fielder Wyatt Langford.,,single
746597,37,Bryan Rocchio,swinging_strike,Brayan Rocchio singles on a ground ball to third baseman Josh Jung.   Bo Naylor to 2nd.,,single
746597,28,Jose Ramirez,foul,"José Ramírez grounds into a force out, first baseman Nathaniel Lowe to shortstop Corey Seager.   Daniel Schneemann out at 2nd.  José Ramírez advances to 2nd, on a missed catch error by pitcher Nathan Eovaldi, assist to shortstop Corey Seager.",,force_out
746597,27,Daniel Schneemann,swinging_strike,Daniel Schneemann singles on a ground ball to center fielder Leody Taveras.   Brayan Rocchio scores.,,single
746597,19,Lane Thomas,hit_into_play,Lane Thomas out on a sacrifice fly to center fielder Leody Taveras.   Will Brennan scores.,sac_fly,sac_fly
746597,18,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.   Will Brennan to 3rd.",,field_out
746597,6,Daniel Schneemann,foul,Daniel Schneemann called out on strikes.,,strikeout
745705,56,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, third baseman Oswaldo Cabrera to first baseman Ben Rice.",field_out,field_out
745705,12,Tyler Freeman,foul,"Tyler Freeman grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres.   Jhonkensy Noel out at 2nd.",,force_out
745705,2,Will Brennan,foul,Will Brennan pops out to third baseman Oswaldo Cabrera.,,field_out
745704,67,David Fry,hit_into_play,"David Fry grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",field_out,field_out
745704,60,Will Brennan,hit_into_play,"Will Brennan grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",field_out,field_out
745704,59,Austin Hedges,hit_into_play,Austin Hedges flies out to center fielder Trent Grisham.,field_out,field_out
745704,51,Josh Naylor,swinging_strike,"Josh Naylor grounds out, third baseman Oswald Peraza to first baseman Ben Rice.",,field_out
745704,49,Jose Ramirez,swinging_strike,José Ramírez pops out to first baseman Ben Rice.,,field_out
745704,36,Andres Gimenez,swinging_strike,Andrés Giménez singles on a ground ball to left fielder Alex Verdugo.   Jhonkensy Noel to 2nd.,,single
745704,11,Josh Naylor,swinging_strike,"Josh Naylor grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Ben Rice.   David Fry out at 2nd.    Josh Naylor out at 1st.",,grounded_into_double_play
745704,1,Steven Kwan,hit_into_play,Steven Kwan flies out to right fielder Juan Soto.,field_out,field_out
745707,105,Andres Gimenez,foul,Andrés Giménez flies out to left fielder Alex Verdugo.,,field_out
